uuid,rank,country_code,region,city,investment_type,raised_amount_usd,post_money_valuation_usd,investor_count,org_uuid,lead_investor_uuids
fe197d8d-7826-0c80-329a-f7b6b16a9537,358675.0,USA,California,Berkeley,series_a,1600000.0,,2.0,eca38df1-1c83-e9f9-40ef-55c5ba4bd4a7,
bd16da8b-eb34-baa2-29c3-a74c5f69c101,360377.0,USA,California,San Francisco,seed,250000.0,,1.0,ead31184-8413-76a0-f70f-f8dcd489cdc6,
0fbde8b3-3a90-9472-bc2d-bb740e59d3d5,235588.0,USA,Massachusetts,Woburn,series_a,6000000.0,,1.0,6857bc58-467b-ef5e-ef40-eb83c55d9797,b51ff078-c9d9-9f51-681d-4f9ac888e070
9c0b2148-0b32-a656-b341-1fbfac70e9a1,276657.0,SWE,Stockholms Lan,Stockholm,series_a,,,,24eecffe-abfb-118f-1361-893373635f3e,
009bfd5c-dfca-8284-d6fe-31425a3865f7,121145.0,USA,Pennsylvania,Langhorne,series_c,13500000.0,,5.0,c7102390-0901-e1d7-1805-a1dabc40f6ca,136e26af-ae92-8a98-4557-838d09f86854
c88cbf3d-7fc2-f9e7-cca3-e89fcd2a0a21,246462.0,USA,California,Los Altos,series_a,10000000.0,,1.0,9402bb49-2f5d-04a8-b2ad-089842dba883,d1a88211-1525-02b4-ab5b-5887d56bf325
13438b40-00c5-7759-c364-a8531403a33e,340769.0,USA,California,San Francisco,series_a,14000000.0,,1.0,a506b119-1503-fd51-c31e-44e83a970848,e9b9f4db-721a-d30f-bbfc-ebc5aa381456
92ecfa32-8f68-8b07-137a-26e2a7c8a776,142832.0,USA,California,San Francisco,series_b,21000000.0,,1.0,a506b119-1503-fd51-c31e-44e83a970848,a4aa27bd-c688-65b1-a02a-4f02d021d958
1063cae8-ca7b-97ca-382c-22d26f3fbe1a,99771.0,USA,Washington,Seattle,series_unknown,2500000.0,,1.0,3091d3e8-7934-1e90-7c82-7f1c3caf53cb,
4596b258-7c44-2f62-496d-e1a9e3623913,322346.0,USA,Washington,Seattle,series_unknown,13300000.0,66500000.0,1.0,3091d3e8-7934-1e90-7c82-7f1c3caf53cb,6ef01709-7950-75bb-7c69-462b2243d853
d8bd23f6-1943-ce97-d9ea-b572937444d0,245322.0,USA,California,San Francisco,seed,1000000.0,,7.0,124aba40-70a6-f002-21fd-9e978c1dfdc9,
0d7dac7e-f03d-bc3c-24de-ed23711d3234,321015.0,USA,California,Redwood City,series_a,1500000.0,,1.0,022bddcc-e01a-a6de-91e9-b93cfcc5a9ee,eb9ce478-e454-486d-9d1e-a4c53e655bdb
d3b10d28-4dd6-4b87-3265-ce0856487b1a,190215.0,USA,Massachusetts,Boston,series_a,2500000.0,,3.0,4e5b6d5b-128e-5a24-d3bf-e065b056150e,30bcdd65-41ce-122b-8ef3-52a187ed4bf9
94359e28-8110-8e45-018e-25d5e1a19989,338109.0,USA,Massachusetts,Boston,series_a,3500000.0,,2.0,4e5b6d5b-128e-5a24-d3bf-e065b056150e,30bcdd65-41ce-122b-8ef3-52a187ed4bf9
5b12edff-3ff7-fba8-e3cd-bb4c6e1add70,209607.0,USA,Massachusetts,Boston,series_b,15000000.0,,3.0,4e5b6d5b-128e-5a24-d3bf-e065b056150e,a34c63f0-c277-3e4b-bbfc-1868ca81596d
9445b9f3-bf68-6cc0-1fed-871897623210,195522.0,GBR,England,London,series_a,1800000.0,,,d71ee847-cdd5-a8b4-276b-e760694d22fe,
ab81a78e-7c6f-ecf2-562d-3085f1eaa14f,203815.0,USA,Pennsylvania,Langhorne,series_a,6600000.0,,2.0,c7102390-0901-e1d7-1805-a1dabc40f6ca,
4da30425-3d80-edb7-ee62-838d6fa49627,95835.0,USA,Pennsylvania,Langhorne,series_b,8100000.0,,1.0,c7102390-0901-e1d7-1805-a1dabc40f6ca,6cf6823f-755c-6663-37d4-7f1f9ab3e3aa
8bc644cd-96f2-049f-a8d6-31afb8ef9782,234648.0,USA,Pennsylvania,Langhorne,debt_financing,1500000.0,,1.0,c7102390-0901-e1d7-1805-a1dabc40f6ca,
70759bf6-3a3b-f39e-db21-482dfeb56ae8,59591.0,USA,California,Sunnyvale,series_a,1500000.0,,8.0,3b80fbcc-bf72-de7f-c74f-2973e358ea94,
0a4789f3-ab84-322a-eafd-c25ce6965d88,269800.0,USA,California,Los Angeles,series_a,10000000.0,,3.0,d5ecc455-7570-1f3f-a8a3-8b8417679c1b,"7a42b564-4bb6-5864-6cdb-a0100008f3b3,60b5dade-24ed-84b0-99e2-1ecda554a1ab"
d6809226-7c5e-92bc-5e7b-85501b4c3af1,115007.0,USA,California,Los Angeles,series_b,40000000.0,,10.0,d5ecc455-7570-1f3f-a8a3-8b8417679c1b,
550a1ea9-0a12-bdaa-3018-1b4fdf196042,164066.0,USA,Washington,Seattle,series_c,12000000.0,,5.0,6515b4b2-6ade-e6ce-a21d-8f7d45998570,eb9ce478-e454-486d-9d1e-a4c53e655bdb
42023839-2cb5-3937-5cb2-72f96b4c1892,268675.0,USA,Washington,Seattle,series_b,8000000.0,,4.0,6515b4b2-6ade-e6ce-a21d-8f7d45998570,036859ec-45a0-136d-c7ae-205a6d541a69
0abd74ac-d232-e5c9-25a8-22eb2cc6d23f,118612.0,USA,Washington,Seattle,series_a,770000.0,,1.0,6515b4b2-6ade-e6ce-a21d-8f7d45998570,
a38be946-6ec9-f3b7-c447-e8626f3baa3f,189680.0,CHE,Geneve,Geneva,series_a,1500000.0,,2.0,b3ffe48b-ac25-1db2-be02-cf624b56822c,
af717b72-3340-2565-99a9-0f2a6ea6c1f0,211198.0,IND,Goa,Goa,series_a,7000000.0,,3.0,d1af53ec-866d-eda9-23db-429866757fec,e9b9f4db-721a-d30f-bbfc-ebc5aa381456
4c3dbc51-ebdc-799a-4739-281366d3133d,154489.0,USA,California,San Mateo,series_a,5000000.0,,2.0,b9c6842d-e926-ae2c-55fc-f5b46889b9e0,"e2006571-6b7a-e477-002a-f7014f48a7e3,d29973c3-95ec-691d-defd-6a6ba713c72a"
3757f814-e63f-869c-e0c7-0f628270368f,313420.0,USA,California,San Mateo,series_b,11000000.0,,3.0,b9c6842d-e926-ae2c-55fc-f5b46889b9e0,2901bd6e-4ac4-7228-3fd8-7ad60635ec1c
77c6cab9-2954-2a94-3f18-e122a0961650,234184.0,USA,California,San Diego,series_b,7500000.0,,3.0,79296148-4e31-f01b-cf06-881fa75047a3,2e67b206-3b27-5ca8-7db0-bc30c32149e8
4d2a5507-cc7a-8c36-cbaa-6d266781aa8b,235566.0,USA,California,San Diego,series_a,2100000.0,,2.0,79296148-4e31-f01b-cf06-881fa75047a3,"f4d5ab44-058b-298b-ea81-380e6e9a8eec,eb9ce478-e454-486d-9d1e-a4c53e655bdb"
0d7e7a81-e465-45b2-257e-0f2cab090625,283196.0,USA,California,Redwood City,series_a,16000000.0,,2.0,bcc07057-aa37-ad3c-7e12-bb43bc8f80d1,"2d0a5bf0-e53e-9a07-2243-9bcd561421ec,3770826e-7225-3584-f78a-a1cb11a38b1a"
b7243da6-c0c1-5f89-1121-f5699e3a7745,292036.0,USA,California,Sunnyvale,series_a,1200000.0,,4.0,6f2c4d97-2fdf-d8cd-73be-a7a2332d57a2,
c8a2c1cc-ce08-1808-e3bb-66f7182f93b7,233435.0,USA,California,Sunnyvale,series_c,13500000.0,,2.0,6f2c4d97-2fdf-d8cd-73be-a7a2332d57a2,"704baa25-5337-ecb0-71f7-f28c18ad3faa,d70777cc-14bd-2416-0692-5a483781b78b"
c349055c-4610-78da-caf1-0e0f32be260e,353557.0,USA,California,Sunnyvale,series_b,18000000.0,,6.0,d726d9e4-714e-21fc-aa68-f28f034afc19,
3a5b13f3-e928-e1ad-27cb-5f1aef17cd75,118772.0,USA,California,Saratoga,series_a,,,,ae6489c1-28b6-db60-a202-88dcac78fdde,
6a269cb4-bd4d-2553-51a4-f90112e8381e,259718.0,USA,California,San Francisco,series_a,2000000.0,,3.0,c3772a88-7696-a8eb-d690-36fa52e58be9,
6670d107-014f-592f-caba-14858a1ee1d4,160012.0,USA,California,San Francisco,series_a,,,3.0,610de275-55cb-bcc9-730a-4d9b8923907a,
24c9b01b-ef7f-0a4f-36da-971c594dae13,52962.0,GBR,England,London,series_a,20000000.0,,3.0,b7989ec0-09c2-44bf-8e02-f7edb0a0a656,b51ff078-c9d9-9f51-681d-4f9ac888e070
5ba9da7f-1b8f-4362-5d77-c92cbea3b1ef,52963.0,GBR,England,London,series_b,5000000.0,,3.0,b7989ec0-09c2-44bf-8e02-f7edb0a0a656,
592d0965-c3b3-66f1-92d0-45503c71c33d,185699.0,USA,Colorado,Louisville,series_a,1200000.0,,3.0,96227e0d-4879-94a1-fc65-96d485f60746,14f7e455-3687-9eb0-b306-c34faa5dd8ce
08948a9d-0ff1-8eea-0c45-058ad89213d7,289222.0,USA,Colorado,Louisville,series_a,300000.0,,3.0,96227e0d-4879-94a1-fc65-96d485f60746,
2af25943-ad42-f819-c4c1-773780f6721b,299761.0,DEU,Sachsen,Leipzig,series_a,,,1.0,11639150-e8c5-dd21-2573-1b2dc7cd7b83,
f56a156c-bd40-adfb-029c-194ecba4297b,365982.0,USA,California,Palo Alto,angel,300000.0,,2.0,200f1b82-93c9-7b1a-c0ed-37d6fda3199f,
44223400-af46-66ab-41b2-72b5d323fc67,162289.0,USA,California,Palo Alto,series_b,3100000.0,,2.0,200f1b82-93c9-7b1a-c0ed-37d6fda3199f,eb9ce478-e454-486d-9d1e-a4c53e655bdb
22d3a835-6828-75de-cd37-330544e95e0d,348209.0,USA,Virginia,Charlottesville,series_b,1500000.0,,1.0,31f9d866-3660-5367-8c52-028a7610e441,809ea8d0-f62b-8abb-e8fd-82f8b465349a
22906732-e417-9cfc-105a-57b653a8f4fd,182466.0,USA,Texas,Austin,series_a,4000000.0,,3.0,8bb63939-c2f7-4619-b78b-64413c516a5d,960eb982-a434-7554-0ca4-ac71108fd7c1
14e64cf5-d642-d757-509b-a7edbc4452c0,253535.0,USA,Illinois,Chicago,series_a,6250000.0,,2.0,678fba1e-90af-eb84-8a13-a8f1512d88d5,
4910a48d-bce5-e274-79ee-04a626ea135e,116894.0,USA,California,San Francisco,series_a,20000000.0,,1.0,8843b4a1-19c0-390b-507c-e6639ac8e8f4,0790d0a7-0632-2d51-f7a3-cbef5ddc11e0
484ecc77-f747-6149-54fe-1341e276783a,208084.0,USA,California,San Francisco,angel,1500000.0,,1.0,7eb5e674-2d03-b456-211f-cf08e24a4150,
38a96d07-1ad7-164a-e405-ecb5543ac544,132835.0,USA,California,San Francisco,series_a,7000000.0,,1.0,7eb5e674-2d03-b456-211f-cf08e24a4150,3213cd7d-06e0-3ecb-3359-29aa8deddfa6
297f5f3b-a68a-3018-629f-fada68fae141,148177.0,USA,California,Palo Alto,angel,800000.0,,2.0,60485007-8856-bbac-aa1b-c535c41f5f47,
6a4b11b9-6878-6210-8845-174e829e240d,357489.0,USA,California,Santa Clara,series_a,2200000.0,,1.0,b62feb13-991c-2ae7-8faa-0b96d9a69ec6,
270dc465-58a7-8c27-4c14-a8e6ed236c18,309908.0,USA,California,Santa Clara,series_a,6800000.0,,1.0,b62feb13-991c-2ae7-8faa-0b96d9a69ec6,0fb367a3-3d1e-7306-d199-993199f08ad5
b6ded1ab-574a-168a-3228-ccdc186d7a69,328177.0,USA,Illinois,Chicago,series_a,,,1.0,266b51e1-990d-2238-4feb-a49ac54b7336,3f84af76-a812-49c0-a05f-e45db4b2ef53
5021de1b-05b7-bf35-764d-5a97b3d5ccb6,188413.0,USA,Texas,Austin,series_a,5000000.0,,3.0,b14269ea-89b8-2883-fce9-087ffb04d451,"1136a450-8a97-40f4-d9c8-e8ffeb529de3,b5d0d7dd-cfc2-4c56-9ed4-847db73f8cee"
4e0a6d69-a119-9bf3-433c-8d937d54105b,288486.0,USA,California,Foster City,series_a,7700000.0,,1.0,ed54b2d5-f2f1-d4e9-9bbe-40961ff08d44,797bd29e-05a3-bf92-7bdf-16235be07a5f
d9552b1c-2f9e-fbbe-21a3-cbd78f0f5b4c,130394.0,USA,California,Foster City,series_b,5000000.0,,3.0,ed54b2d5-f2f1-d4e9-9bbe-40961ff08d44,
dbb1a3a6-0e20-08b5-2b3e-d5b911ee114a,134548.0,USA,California,Foster City,series_d,10000000.0,,1.0,ed54b2d5-f2f1-d4e9-9bbe-40961ff08d44,7d7f2861-412b-cbd6-c56e-2d29c2664d18
8aa5a128-c811-c8f1-de6f-c68c31dba8a2,209507.0,USA,California,Foster City,series_c,15500000.0,,1.0,ed54b2d5-f2f1-d4e9-9bbe-40961ff08d44,7d7f2861-412b-cbd6-c56e-2d29c2664d18
8e7bd8c9-8d56-9234-28d6-a0beedb360b3,199075.0,USA,California,Foster City,series_e,20000000.0,,5.0,ed54b2d5-f2f1-d4e9-9bbe-40961ff08d44,7d7f2861-412b-cbd6-c56e-2d29c2664d18
5987b613-030a-47ca-6ffe-02a081fad6a1,239242.0,USA,Missouri,Netherlands,angel,300000.0,,1.0,cd2ac6f1-38cf-47e2-94d3-2c847c28687d,
b8160d2a-2f26-f351-4fa1-286eb017eff7,240746.0,USA,California,San Mateo,seed,250000.0,,1.0,fa2bd476-2f14-dda1-c8bf-b997d71feccd,
03e30436-e8c5-6382-d232-74e397e532ba,211065.0,USA,New York,New York,seed,,,,505791a5-3533-333f-a17d-4625434ce63a,
9cc39bae-7aff-d2e1-ae70-c3eb6ebea393,252232.0,USA,California,San Mateo,series_a,1500000.0,,2.0,fa2bd476-2f14-dda1-c8bf-b997d71feccd,"df6d5cfe-4f50-49c9-e7fe-74e90863062b,25e29442-6d07-80fb-0c12-cfa6efdfb7f9"
52aafa75-78a0-1e42-15b0-36700c81d3bc,211836.0,USA,Alabama,Huntsville,series_a,6000000.0,,2.0,58d92e46-b4fb-bde9-8917-bb82a507eb2e,
45e3988d-85dc-d98e-2738-00ecd8958cc4,354209.0,USA,Massachusetts,Boston,series_b,5000000.0,,2.0,e95cf6be-d512-3d4a-0a28-2a1e7f46c20b,"34a9bb66-0984-8de0-e7fb-13e976b4a135,b51ff078-c9d9-9f51-681d-4f9ac888e070"
5c3c2595-5bd3-8cd8-e254-e6a877cca6bc,204879.0,USA,California,San Francisco,series_a,6338871.0,,1.0,84a47fd6-8612-e375-0101-70e9e13cb56a,1371e6ae-921d-4346-5815-788c87e01e15
e514c980-5fd2-f154-65cc-d3e3f0a7d2d5,99352.0,USA,California,Menlo Park,seed,1500000.0,,4.0,edbfbb52-4487-1d7c-1960-7d95f2e6809e,
27ba6606-2845-1abd-9d49-e90c7be92eb2,266237.0,USA,California,San Francisco,series_a,4000000.0,,2.0,0fc2d002-8102-1ecc-59dc-06ef55f6c7f0,"1a3fa9b2-a5a7-0b47-15af-5984cbb0b9a9,fcc72760-5eb8-a34e-718a-5f0e02ec916f"
3e6a78bc-a7cd-d3bd-933f-a4e7ed658808,155907.0,USA,California,Mountain View,series_a,5000000.0,,3.0,28d6cc0c-4f39-e45e-ac20-bf61cf1b3935,
b89b036e-9d83-9228-065a-2ae081ca63f2,96002.0,USA,California,San Francisco,angel,300000.0,,,0fc2d002-8102-1ecc-59dc-06ef55f6c7f0,
91d75830-0a8f-0094-ca65-bbd481f1bb49,204451.0,USA,California,Foster City,series_b,17000000.0,,4.0,8bade1ee-3832-d1f1-6c4a-4833fdf5e572,
c5f1f7ae-aee2-b819-a427-2cd5c5e1af7b,146104.0,USA,California,Foster City,series_a,3700000.0,,2.0,8bade1ee-3832-d1f1-6c4a-4833fdf5e572,"b8ea64b4-a70b-bf6c-2820-0ebf960f68b5,2d0a5bf0-e53e-9a07-2243-9bcd561421ec"
224a74ce-640a-8081-80a8-c5f2a4b51cfe,184203.0,USA,California,San Mateo,series_b,12000000.0,,4.0,0f2c2560-b0da-f473-9d05-f5f09fa08da2,d29973c3-95ec-691d-defd-6a6ba713c72a
b52b6809-a04e-114a-a4a4-14732350b6ff,169577.0,SWE,Stockholms Lan,Stockholm,series_a,43000000.0,,2.0,84cd039e-448d-30b0-2d4c-8f46456508a3,
658d0723-1f42-57bd-34ba-9e875b30d9dd,322743.0,USA,Washington,Seattle,angel,,,1.0,8f94d3e1-d746-1c63-5efd-609aa914d70e,
550fb475-af6a-c8b3-2bb9-55ff46fafa53,125194.0,USA,California,Menlo Park,series_a,3500000.0,,,e8b97815-376b-26f3-06d8-b8113c4433b6,
26324f69-87ce-5a47-3895-2bedee1f3c82,253356.0,CAN,British Columbia,Vancouver,angel,1400000.0,,1.0,908247bf-9e4b-3810-9857-33beffd704ea,
b5f091a8-e81f-d268-53c0-202fc6dd76d6,211411.0,USA,California,Palo Alto,series_a,5500000.0,,2.0,3298610f-a344-0550-9f26-9fc248e2c081,"a2b35e8b-e3e9-883b-8a07-38e6ef57d726,ed24f9ce-2313-cb8c-8ff2-9de6899ea992"
b11d6dfb-f9ba-79ff-650d-b552b222821e,193062.0,USA,California,Palo Alto,series_a,2000000.0,,2.0,3298610f-a344-0550-9f26-9fc248e2c081,
082770c1-ba62-d4c5-0b20-cdfa0bc0184d,162895.0,USA,California,Culver City,series_a,1750000.0,,2.0,b94ed799-af3d-826d-c3aa-3c08b319ac85,"65ee9a90-bb84-32ca-bb0c-59020fae9a20,8dc173c7-2c08-250d-9b34-e6a0db4419da"
b4d34882-be16-5132-63d4-e4d40affeb34,189285.0,USA,California,Santa Monica,series_a,,,2.0,43e6b569-64a1-48b8-009d-c60cf0be4c02,
8fa31ec8-cf2d-fc5e-f097-8482264d7306,152394.0,USA,California,Sunnyvale,series_a,560000.0,,1.0,305d8533-a3d6-5508-8a30-5d4d864d0463,
e172186f-cc94-184a-c5a6-d1c6290ee7bf,346183.0,USA,California,San Francisco,series_a,5000000.0,,11.0,5da6106f-0d27-0d37-e9d7-dcfeccc1f709,b5d0d7dd-cfc2-4c56-9ed4-847db73f8cee
62db4d38-f6af-c26a-b4de-30aa1e35c569,356967.0,CAN,British Columbia,Vancouver,series_a,10600000.0,,3.0,908247bf-9e4b-3810-9857-33beffd704ea,
cd48b61f-2d3c-2e97-acd9-0bf44af50d2a,100096.0,USA,California,San Francisco,series_a,4000000.0,,10.0,e84e93ea-a32f-cc22-e3d8-a44fe89764f8,"beadb218-e5fa-2686-bc95-4dfaa9acc2e8,f4d5ab44-058b-298b-ea81-380e6e9a8eec"
63b24f2a-6a65-a56c-0b97-3dccb0dbea31,8391.0,SWE,Stockholms Lan,Stockholm,series_a,20000000.0,,2.0,8ad68725-eea5-fc63-7658-6b8730ffeb85,"fe2d1e8b-f607-3c9f-fad7-98fb8412f77e,60b5dade-24ed-84b0-99e2-1ecda554a1ab"
2a644bf4-1728-5c3a-b88a-466f2b94d160,219943.0,USA,California,San Francisco,series_b,10000000.0,,3.0,e84e93ea-a32f-cc22-e3d8-a44fe89764f8,a2281da9-8a3e-da3d-56b2-b8e0725b1b51
4848cf88-75e6-ad96-68fe-637da02582d0,229076.0,USA,California,San Francisco,seed,100000.0,,1.0,0954d5cd-96d1-9017-901a-0b28284f06f7,
89fefcd4-b9df-032a-0d88-10f57bfd11ed,99793.0,USA,Washington,Seattle,series_a,2800000.0,,1.0,69822cf3-bea5-55dc-8378-d483719ee99e,f240431d-e7af-f259-ee4c-da21acf8e141
b92ce916-815c-ffde-c5ba-6fc967286c08,300771.0,USA,Washington,Seattle,series_unknown,250000.0,,1.0,69822cf3-bea5-55dc-8378-d483719ee99e,
da45ae6f-f8cd-8291-313d-0d65ae6535f4,212371.0,USA,California,Sunnyvale,seed,15000.0,,1.0,8d374874-924f-bbfa-86b4-0d591373faef,
63b5ee8d-4207-76ff-92e2-1df2ed8095aa,196164.0,USA,California,Sunnyvale,series_a,3200000.0,,2.0,8a43e1cb-4958-3ef9-b471-38cc872cef96,
e96c7cef-098c-143e-b087-11bfe329d74d,149355.0,USA,California,Sunnyvale,seed,700000.0,,1.0,8a43e1cb-4958-3ef9-b471-38cc872cef96,
9bb89f6e-65b7-b5fb-f1ad-7cbf60f86648,124261.0,IND,Karnataka,Bangalore,series_b,7000000.0,,4.0,7a629f5d-d294-5c57-8fbc-5509dfb05df6,3e3e8a2f-3700-f2c9-6568-4aaae02c07c6
55733514-9ae0-ee1b-e047-12b6048b1609,96630.0,IND,Karnataka,Bangalore,series_c,29000000.0,,5.0,7a629f5d-d294-5c57-8fbc-5509dfb05df6,
ea63ee8d-6799-c8c0-f582-610b763ab45d,171789.0,NLD,Zuid-Holland,'s-gravenhage,series_a,10000000.0,,3.0,96e3d539-f920-139c-0436-7d5fe9af9098,"d370dc6d-d969-876f-bf24-dccf34b84a91,2c8502f9-cf1a-7b91-9f10-7976a1bf753a"
b6abc44a-c002-f0b3-d6d5-8ff7aead8558,240697.0,USA,Washington,Seattle,series_a,3200000.0,,3.0,71256ce3-d5e9-84bb-d244-b57d8122899a,
cedf7582-093b-78d5-de27-dc1f224aa5c2,355326.0,USA,Washington,Seattle,series_b,7000000.0,,4.0,71256ce3-d5e9-84bb-d244-b57d8122899a,7ca12f7a-2f8e-48b4-a8d1-1a33a0e275b9
898c40f0-1a3d-46cd-929d-8ef2c56f5ef4,297538.0,USA,Washington,Seattle,series_c,10300000.0,,7.0,71256ce3-d5e9-84bb-d244-b57d8122899a,ea5de28f-7493-f605-c3fd-51965a5b5aba
54ba86ef-7888-4c25-bcc1-1ad0112444f7,115117.0,USA,California,Mountain View,angel,1500000.0,,,7dc6c48b-a55c-1c6b-ea45-cb4c78028451,
6811d764-e3ef-41f4-6779-5a87a75c0d72,220261.0,USA,Washington,Redmond,seed,,,1.0,03af436e-0002-191e-e531-c18082a70c95,
c62848b1-175a-381b-305f-baf4c50b1158,88623.0,USA,California,San Jose,series_d,90000000.0,,5.0,96ab87ca-00b5-2ebc-f218-86262954e320,
d5359de2-2cf6-48c3-7556-8eeb4480704a,276415.0,USA,California,San Mateo,series_a,5500000.0,,1.0,db1ac67c-e71d-a3c4-47c3-683dccf24961,a34c63f0-c277-3e4b-bbfc-1868ca81596d
ef87f876-1fbf-ebe0-f2e6-ea76a9c062ef,345221.0,USA,California,Santa Clara,series_a,21000000.0,,3.0,0211e5cb-0f47-7275-0e73-bc0f5628615a,
f8a03fd9-aa81-cf05-3367-236b7345b6d0,328514.0,USA,Colorado,Denver,series_a,5400000.0,,2.0,c2ba72ad-90df-961a-faaf-e140b7fec7a6,ec26a756-d387-a455-c6fc-90fe11ece02c
88bbf7b8-9d9e-286d-2f71-4cedc97d11ee,349837.0,USA,Colorado,Denver,series_b,10000000.0,,1.0,c2ba72ad-90df-961a-faaf-e140b7fec7a6,26bcf130-4aa8-a3b3-3571-1b8f13143370
1750c0c9-a551-72d6-74e5-d114b8753216,219589.0,NLD,Zuid-Holland,'s-gravenhage,angel,,,1.0,96e3d539-f920-139c-0436-7d5fe9af9098,
5f0e3610-1a16-3e5b-e18f-f6d1298e2283,182370.0,USA,Massachusetts,Boston,series_a,5500000.0,,2.0,5feb6981-348c-dfc0-0504-dcfe73a331ce,"b08efc27-da40-505a-6f9d-c9e14247bf36,34a9bb66-0984-8de0-e7fb-13e976b4a135"
c97783b9-6cb5-369f-db76-f97b868bede4,248664.0,USA,Massachusetts,Boston,series_b,16200000.0,,6.0,5feb6981-348c-dfc0-0504-dcfe73a331ce,"b08efc27-da40-505a-6f9d-c9e14247bf36,0cf83157-f7f1-fd5a-148d-a57060f22e5d,34a9bb66-0984-8de0-e7fb-13e976b4a135"
32818515-ca59-1f85-f304-6c29ef7576e2,112281.0,USA,Massachusetts,Waltham,series_c,9000000.0,,8.0,bc1cb118-daf1-29a3-3caa-af1fbe08cbcf,
376bbeb6-59cb-b72b-e1f7-ac024d5e024b,316476.0,USA,California,San Francisco,series_a,1000000.0,,1.0,e4d10a5e-9ec1-88b6-9acf-d8585c89bcb3,
9bfe4ab2-0d6f-5676-7100-17183857ffb1,191455.0,USA,Massachusetts,Boston,series_c,59500000.0,200000000.0,10.0,5feb6981-348c-dfc0-0504-dcfe73a331ce,"ea04e312-c564-0aaf-db7b-1923bd58378f,fec6238e-329a-336a-3f7e-d221c2eaebb9,cf3a40e6-920e-edfd-569e-371f84e0a4e4"
b8b61fb5-592f-74a6-4adc-77755d74309b,192143.0,USA,Massachusetts,Boston,series_b,5000000.0,,1.0,5feb6981-348c-dfc0-0504-dcfe73a331ce,e07f0f04-9145-db9a-5c2b-b4e0d93b2592
4eba5fbf-3cec-980f-8cae-48607944a3ec,312224.0,USA,Arizona,Chandler,angel,600000.0,,4.0,b24a5cfc-baad-14ab-f831-25862e0672c1,
0045c475-0048-a123-c9ff-799b2a98e5bc,199580.0,USA,Washington,Seattle,series_a,2500000.0,,2.0,02bd1877-24f7-dce9-d8f7-f3a5ab10ab47,"ba669a75-0917-e8bb-661e-3b991d25557f,abe91173-e426-01ec-361c-651504d28f48"
e8b208f5-30b0-733b-4923-1e75ab9569d5,341489.0,USA,Washington,Seattle,series_b,8000000.0,,1.0,02bd1877-24f7-dce9-d8f7-f3a5ab10ab47,c92eba74-4a90-0fd9-9e5e-4144f978ffc2
4134a542-560b-55e9-a76a-e49f5b7f98a1,338378.0,USA,California,San Francisco,series_a,7500000.0,,6.0,51469caa-39ed-131d-1670-31eeb563bde4,2809f3e2-ee30-e104-15f2-af1350c364d2
1580f8c0-46cc-a29c-3482-7bc8f45a93e4,246438.0,USA,California,San Francisco,series_b,36000000.0,,7.0,51469caa-39ed-131d-1670-31eeb563bde4,28c63183-5514-483e-f30b-fb7eb544cc54
e57f786f-5c97-f120-bfa5-87ae6502d8de,315085.0,USA,Colorado,Boulder,seed,15000.0,,2.0,1321649b-74c2-76eb-fc01-2f38ffcdf9ff,
f6207dbc-add4-5dd7-154a-6788268a19a3,246562.0,USA,California,San Francisco,series_a,8500000.0,,3.0,da372c94-3d71-305e-48ca-382250448ec8,
df452f16-5112-63fe-b043-f7fb2611c36e,199827.0,USA,New York,Long Island City,series_a,,,1.0,ff9aad78-dde3-4857-fea6-66e5c1ce98dd,05554f65-6aa9-4dd1-6271-8ce2d60f10c4
cc8d515c-2a35-5c42-3ae1-d9bcce7f9cf9,267144.0,USA,California,Redwood City,angel,1000000.0,,1.0,f1f92e31-3440-8a82-9508-8e5e32dfd212,
047f5853-fe91-2cb7-da91-0096de21edbd,285827.0,USA,California,San Jose,series_a,8930000.0,,2.0,8c57c3c2-e65b-e45b-c754-89dc9f85580a,
f6461ca7-bb42-4b90-5d74-208fac2af037,148655.0,USA,California,San Jose,series_b,12000000.0,,3.0,8c57c3c2-e65b-e45b-c754-89dc9f85580a,
64dc92df-5f7f-f65a-8335-c79472475a7f,113951.0,ISR,Tel Aviv,Herzliya,series_a,3500000.0,,5.0,9b6d3860-edaa-a093-4732-54c98a82803e,
95a44c26-4ea2-60ed-a7d9-015d5f6fc6bd,148538.0,USA,California,San Francisco,series_c,30000000.0,,8.0,634a9431-ca3d-26f5-8483-e6852101c2ea,60b5dade-24ed-84b0-99e2-1ecda554a1ab
1882447c-be9a-8278-faee-57067df0e396,98418.0,USA,California,San Francisco,series_b,20000000.0,,6.0,634a9431-ca3d-26f5-8483-e6852101c2ea,
b6e3ec78-d677-ad27-4ff0-2eecfee355a1,96930.0,USA,New York,New York,series_a,4500000.0,,1.0,427ad1b8-60ba-9b7a-6e1e-a8a9ea0a38f4,3fa28a3f-f259-71c9-dcc7-03fbf7132752
81b85764-f86d-4fec-5331-adf799b88336,262664.0,USA,California,Sunnyvale,series_a,440000.0,,2.0,2de58f76-bbba-cbab-01d4-f1d3b63cddc4,
24ae5164-dc43-aa3c-17ba-d539bea5d3e7,306963.0,USA,California,Sunnyvale,series_b,1000000.0,,,2de58f76-bbba-cbab-01d4-f1d3b63cddc4,
