company_name,employee_count,num_funding_rounds,fd_rd_latest_investment,cat_lending_invests,cat_payments,cat_commerce_shopping,first_fund_investor_count,first_fund_post_money,num_exec,fd_rd_num_invested_by_top_100,average_momentum
NuCypher,2,5.0,1.0,0.0,1.0,0.0,4.0,0.0,12.0,1.0,1.407420597606695
Monedo,5,15.0,4.0,1.0,0.0,0.0,16.0,0.0,60.0,1.0,0.8657691927309897
eBroker,4,4.0,4.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.7126898751604902
Growish,1,8.0,1.0,0.0,1.0,1.0,9.0,0.0,10.0,0.0,0.6203903089967359
Spruce Holdings,1,4.0,3.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,0.9756890189713632
Moneero,2,2.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.7293148087371909
Funds,0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.6388336808473156
Oyster,3,3.0,1.0,1.0,1.0,0.0,9.0,0.0,2.0,0.0,0.9401867903009272
Very Good Security,3,4.0,3.0,0.0,1.0,0.0,7.0,0.0,10.0,2.0,0.8938912339825631
FinCompare - Smarter Business Finance,3,3.0,2.0,1.0,0.0,0.0,8.0,0.0,10.0,0.0,0.651863480892761
Zetl,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6636580833554552
Kyash,3,4.0,4.0,1.0,1.0,0.0,1.0,0.0,10.0,0.0,0.9069690035418928
Advancing,2,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9202319284385648
Tinker,1,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6606698034874069
BuzzTable,1,6.0,3.0,0.0,1.0,1.0,2.0,0.0,18.0,0.0,0.7475395729464971
FinanZero,3,3.0,3.0,1.0,0.0,1.0,1.0,0.0,5.0,0.0,0.6560474129793101
JazzyPay,1,2.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,0.6120769219618032
Bitt,2,3.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.2814554618205588
Propoly,2,4.0,2.0,0.0,1.0,0.0,8.0,0.0,5.0,0.0,0.7608431722111312
Nordigen,2,3.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0542168737500393
Aire,2,9.0,3.0,1.0,0.0,0.0,12.0,0.0,16.0,0.0,0.6942534882543767
LISNR,2,11.0,3.0,0.0,1.0,1.0,4.0,0.0,31.0,1.0,0.6724758317430726
Knoma,1,3.0,2.0,1.0,0.0,1.0,2.0,0.0,7.0,1.0,1.4907663935058637
Worldcoo,2,6.0,1.0,1.0,0.0,1.0,8.0,0.0,19.0,1.0,0.6347914674490902
ScientistPage Inc.,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9563277016257572
Alkanza,3,3.0,2.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.7959691990299571
ViewSpark,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.423355979685008
Rongyisuan,5,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.8780811948232763
RealBlocks,1,3.0,2.0,1.0,0.0,0.0,6.0,0.0,19.0,0.0,0.9273958787242508
Stash,5,9.0,7.0,0.0,0.0,0.0,3.0,0.0,23.0,0.0,1.059985717197171
Wealthy,2,5.0,1.0,0.0,0.0,0.0,18.0,0.0,7.0,0.0,0.3667670316575309
Creditoo,2,2.0,1.0,0.0,0.0,0.0,5.0,0.0,4.0,1.0,0.7978192939299247
Lexop,1,3.0,1.0,0.0,1.0,0.0,5.0,0.0,4.0,0.0,1.0528550128336454
ClauseMatch,4,6.0,2.0,0.0,0.0,0.0,10.0,0.0,10.0,2.0,0.5350505052899425
True-Tickets,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.2431221108598265
Jai Kisan,2,3.0,1.0,0.0,0.0,0.0,14.0,0.0,6.0,0.0,0.7099184481182724
TheDrop.com,1,4.0,1.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,0.7584237238197722
Simply Wall St,1,3.0,1.0,1.0,0.0,0.0,3.0,0.0,6.0,0.0,0.8890783079125857
Arweave,2,5.0,1.0,0.0,1.0,0.0,10.0,0.0,6.0,2.0,0.8153110180511687
LeaseLock,2,5.0,2.0,0.0,0.0,0.0,5.0,0.0,11.0,0.0,0.9882083491979524
Farewill,3,6.0,1.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.7666676110567586
Laka,2,5.0,1.0,0.0,0.0,1.0,6.0,0.0,5.0,0.0,1.243460378325232
SOCASH,2,6.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.7282127019261948
Gimi,2,3.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.6629009945542191
Zero,2,5.0,2.0,1.0,1.0,0.0,10.0,0.0,10.0,1.0,0.925304268942488
Bitso,4,7.0,3.0,1.0,1.0,0.0,3.0,0.0,7.0,0.0,0.8095316787371569
Remedy Partners,5,3.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.7648913588111111
Nivesh.com,2,3.0,1.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,0.1993921944628821
Lendstar,1,6.0,1.0,0.0,1.0,0.0,2.0,0.0,8.0,0.0,1.293571495325708
Edmit,1,2.0,1.0,0.0,0.0,0.0,13.0,0.0,3.0,1.0,0.6858870030225531
Nav,4,6.0,4.0,0.0,0.0,0.0,8.0,0.0,28.0,1.0,0.6016310031982743
Nomanini,2,5.0,5.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.12772462175729613
Castle,2,4.0,2.0,0.0,1.0,0.0,29.0,0.0,7.0,2.0,0.6818617664304658
Bofink,1,4.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.7184662057182724
B-Social,2,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.2865638203034715
CircleBack Lending,4,4.0,2.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0198004849234952
Nextmarkets,2,2.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.7623536089659741
Wivity Inc.,1,5.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.7107019138318867
CashMe SpA,1,4.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.6400913588577756
Prestadero,1,2.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.9472929444226328
Neat Capital,3,6.0,4.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.9530563732281856
Ayoconnect,3,3.0,3.0,0.0,1.0,1.0,3.0,0.0,8.0,0.0,0.40965138666994383
Blocko,4,6.0,4.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.6903552448329504
Barion Payment,2,4.0,3.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.8232835690595479
Finja,4,3.0,2.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.32641107561235355
Noverde,2,2.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.9216827539468312
3S Money,2,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.002322260954548
Finance Unlocked,2,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,3.2438523781674267
QPay,1,5.0,1.0,0.0,1.0,0.0,8.0,0.0,1.0,0.0,0.6925287984124385
RedCarpetUp,2,4.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,1.0,0.5600227825648544
Cashforce,3,4.0,2.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,0.4120389210066439
UrbanChain,2,5.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.7001762197160311
Cashfree,4,3.0,3.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,1.032381639100147
Tarfin,1,2.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.6709334406826839
7 Chord,1,7.0,1.0,1.0,0.0,0.0,2.0,0.0,9.0,0.0,-0.3943276957153435
Horizon Blockchain Games,2,2.0,1.0,0.0,0.0,0.0,14.0,0.0,5.0,0.0,0.5698330389195966
RefundMyTicket,1,2.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,1.3297930278643912
Syfe,2,2.0,2.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,1.314662391234426
RECLAIM (MyA Health),1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.7409882841519071
Karbon Card,2,2.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,-2.6741542987030362
Botkeeper,4,4.0,3.0,0.0,0.0,0.0,6.0,0.0,10.0,1.0,0.9120341595067842
Refundit,1,2.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.6769658206448609
SideTour,1,3.0,2.0,0.0,0.0,1.0,5.0,0.0,9.0,2.0,0.4002241255102861
"Strainer Co., Ltd.",1,5.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.3167454996622036
Trality,1,3.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.7766076859527034
Collctiv,1,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-0.4641759760747524
DiversyFund,3,4.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.8322614376257297
TransferGo,2,13.0,3.0,0.0,1.0,0.0,9.0,0.0,14.0,1.0,-0.26049125818823643
Finverity,2,3.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,-1.27390719998465
Increase,2,5.0,2.0,0.0,1.0,1.0,4.0,0.0,17.0,0.0,0.6391030359872344
NiYO Solutions,2,3.0,3.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,0.8745453186089804
Fluz,2,3.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,0.6321689717420469
Artory,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.025293265352193
Brickowner,1,7.0,1.0,1.0,0.0,0.0,3.0,0.0,8.0,0.0,0.5124621872309911
Tomorrow Ideas,2,4.0,1.0,0.0,0.0,0.0,17.0,0.0,5.0,0.0,0.7161112081424226
Migo,3,5.0,3.0,1.0,1.0,0.0,6.0,0.0,6.0,0.0,0.3907672132301156
Bitbond,2,7.0,1.0,1.0,1.0,0.0,5.0,0.0,7.0,0.0,1.2855954552099889
AlphaWallet,2,2.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0563790592065804
Customer Engagement Technologies,1,2.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,-0.4986536351850006
Precog,1,5.0,2.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,1.0235195651944242
Yellow,2,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003970599831043864
Quantopian,2,5.0,4.0,1.0,0.0,0.0,2.0,0.0,30.0,4.0,0.8007628777597686
GINKAN,2,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9155011826049292
Lili,2,2.0,2.0,1.0,0.0,0.0,5.0,0.0,2.0,0.0,0.7934933544931562
Salaryo,1,3.0,0.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,0.3247228650005479
Comr.se,2,6.0,1.0,0.0,1.0,1.0,1.0,0.0,17.0,0.0,0.8605379138697007
Returnly,3,3.0,3.0,0.0,1.0,1.0,10.0,0.0,14.0,1.0,1.8238363828795503
InDebted,3,2.0,2.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,0.6295018461352218
Provide,3,4.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.7112754447975609
Cledara,1,2.0,1.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.9092107093978522
Stockflare,1,4.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.7819312144094391
Fly Now Pay Later,3,4.0,2.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.3630048207790522
FitSense,1,2.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.6820844391306917
HomeLight,4,7.0,4.0,0.0,0.0,0.0,9.0,0.0,33.0,1.0,0.6322788643698812
Value Simplex,3,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8241455500169113
CredoLab,2,7.0,2.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.5145152935092829
Klippa,2,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3175672952064117
Limitless,2,4.0,1.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,0.12148509913988274
PayRange,2,6.0,2.0,0.0,1.0,1.0,6.0,0.0,8.0,2.0,1.4548773030358586
Percipient,1,2.0,2.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.460424355999618
Plentina,1,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.2032268341119066
Spiff,2,3.0,2.0,0.0,0.0,0.0,9.0,0.0,11.0,0.0,1.0797303759004182
Lendflo,1,2.0,1.0,1.0,0.0,0.0,6.0,0.0,4.0,0.0,0.9802370643327288
Linxo,2,2.0,1.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,1.1099865412346677
Rally,2,3.0,3.0,0.0,0.0,1.0,4.0,0.0,12.0,0.0,1.0340225744782607
PayPlug,2,5.0,1.0,0.0,1.0,1.0,2.0,0.0,6.0,0.0,0.9346805303154536
CULedger,1,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.1372549019607845
iMoney Group,4,5.0,3.0,0.0,0.0,1.0,1.0,0.0,16.0,0.0,0.9699452355892336
MarketFinance,4,9.0,3.0,0.0,0.0,0.0,1.0,0.0,42.0,0.0,0.2366112933941246
PayDo,2,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.048468026909911
Painless1099,1,6.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.5016122871834425
FACTURAMA INC,2,3.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.6376012442206116
Dosh,4,9.0,3.0,0.0,0.0,0.0,6.0,0.0,16.0,0.0,1.0206012198055483
Money Dashboard,2,5.0,2.0,0.0,0.0,0.0,4.0,0.0,11.0,0.0,0.06501037023260485
Linus,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,-1.5985080591447982
UQUID,1,3.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.307475444555541
Chain,2,5.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,1.2905495951997803
Youshu,2,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0948156103992121
Sixup,1,10.0,1.0,1.0,0.0,0.0,6.0,0.0,4.0,2.0,-0.1877490824105548
Clarity AI,3,5.0,1.0,1.0,0.0,0.0,6.0,0.0,3.0,0.0,0.8831802624114377
Criptalia,1,3.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.3625894344991471
Vizolution,4,6.0,1.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,1.2586733637249723
MeetFox,1,5.0,1.0,0.0,1.0,0.0,3.0,0.0,6.0,0.0,1.1626747730881068
Bankorus,2,4.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.2457606291472105
Credimi,1,3.0,1.0,1.0,0.0,0.0,9.0,0.0,6.0,0.0,0.09506507511354048
Finn AI,3,3.0,2.0,1.0,0.0,0.0,6.0,0.0,14.0,0.0,0.8770056105112171
dexFreight,2,2.0,1.0,0.0,1.0,0.0,0.0,0.0,34.0,0.0,1.1948348994205058
Cheddar Up,1,3.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,-0.0146080017250379
Currency Alliance,2,5.0,1.0,1.0,1.0,0.0,4.0,2237041.0,4.0,0.0,0.15934697707822768
Techwisely Ltd,1,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.03645925961366772
iComply Investor Services Inc.,2,2.0,1.0,0.0,0.0,0.0,9.0,0.0,13.0,0.0,0.09953402256491296
ComparaMejor.com,3,2.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.7410170010471954
Sunny Hanmy,2,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.632465212575921
Fundvisory,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.7247988301547333
Moka,2,5.0,2.0,1.0,0.0,0.0,6.0,0.0,9.0,0.0,0.7149280606215968
The ID Co.,2,6.0,1.0,0.0,0.0,0.0,7.0,0.0,25.0,0.0,0.8819434347802158
SimpleRelevance,5,3.0,2.0,0.0,0.0,1.0,4.0,0.0,14.0,0.0,1.0922717198199698
Sempli,2,6.0,2.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.705880979567205
Vindi,3,8.0,3.0,0.0,1.0,0.0,4.0,0.0,6.0,0.0,0.5083055003756
Instamojo,4,7.0,3.0,0.0,1.0,1.0,8.0,0.0,9.0,0.0,-0.6094556283825439
Property Partner,2,5.0,3.0,0.0,0.0,0.0,7.0,0.0,19.0,1.0,1.6690815715213574
Validus,4,5.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.22877334201283125
Step,2,3.0,3.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,3.1038079935121803
TruRating,3,5.0,2.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,0.7317050574956278
Hightower,2,4.0,3.0,0.0,0.0,0.0,13.0,0.0,13.0,3.0,1.1243859671763363
Artichoke,1,8.0,1.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,-0.4623780061470771
CreditEnable,2,4.0,1.0,1.0,0.0,0.0,11.0,0.0,7.0,0.0,0.6949152542372882
LedgerX,2,3.0,3.0,0.0,1.0,0.0,5.0,0.0,13.0,0.0,0.4719814640006865
AlphaFlow,1,7.0,1.0,1.0,0.0,0.0,14.0,0.0,6.0,1.0,1.0815819913358355
WeGift,2,4.0,2.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.3113594986392616
OakNorth,6,8.0,3.0,1.0,0.0,0.0,0.0,0.0,21.0,0.0,0.7443189677342452
Billie,2,3.0,3.0,0.0,0.0,1.0,7.0,0.0,6.0,0.0,0.798143942945005
StreetShares Platform,2,11.0,3.0,0.0,0.0,0.0,9.0,0.0,17.0,0.0,-0.41106950998929337
BloomCredit,2,4.0,2.0,0.0,1.0,0.0,5.0,0.0,5.0,0.0,0.4358098493673425
Junar,2,7.0,3.0,0.0,0.0,0.0,4.0,0.0,18.0,0.0,0.5004290128031427
Wevat,2,4.0,1.0,0.0,0.0,1.0,12.0,0.0,4.0,0.0,0.10727839662153278
CrowdForce,2,6.0,1.0,0.0,0.0,0.0,2.0,200000.0,2.0,1.0,0.03997845841160965
Crypto Finance AG,2,4.0,3.0,0.0,1.0,0.0,2.0,0.0,9.0,0.0,-0.2878357835723524
Lovys,1,3.0,1.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.9477287487961278
Tutellus,2,3.0,1.0,0.0,0.0,0.0,1.0,255658.0,9.0,0.0,0.009359043354857821
Fattmerchant,3,4.0,4.0,0.0,1.0,0.0,3.0,0.0,12.0,0.0,0.8687318783795795
Nivo,1,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9004250449331139
"MegaHoot, LLC",2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3136335873765391
Dapix,1,2.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.8679245283018866
Kin Insurance,4,6.0,3.0,0.0,0.0,0.0,24.0,0.0,13.0,1.0,0.9537966656169932
TransferWise,0,11.0,6.0,0.0,1.0,0.0,9.0,0.0,48.0,2.0,0.8529920678397535
Panda Money,1,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.08687833124101353
Astra,1,2.0,1.0,0.0,0.0,0.0,5.0,0.0,2.0,1.0,0.9332517602165143
Fivestars,5,7.0,5.0,0.0,1.0,0.0,8.0,0.0,27.0,0.0,1.7645321839512786
Curv,2,3.0,2.0,0.0,1.0,0.0,4.0,0.0,15.0,0.0,0.7437298502736587
VAIOT LIMITED,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.8866019177884468
Camino Financial,3,9.0,2.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,0.808152472795182
PayKey,2,6.0,3.0,0.0,1.0,0.0,1.0,0.0,10.0,0.0,0.6682647298799799
Marshmallow,2,2.0,2.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.7364289944368927
Hint Health,2,4.0,2.0,0.0,1.0,0.0,32.0,0.0,16.0,0.0,0.3307138304465443
Knox Payments,2,3.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.7549572383224497
Storific,2,2.0,1.0,0.0,1.0,1.0,4.0,0.0,5.0,0.0,0.7439062022466618
Routable,2,5.0,2.0,0.0,1.0,0.0,9.0,0.0,4.0,0.0,0.9336052363903484
WinnersFund,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1253246787457663
Simple Energy,2,4.0,3.0,0.0,0.0,0.0,10.0,0.0,26.0,0.0,0.7518892232512799
Blockfolio,2,4.0,2.0,0.0,1.0,0.0,17.0,0.0,18.0,0.0,0.9047223965862556
Awign Enterprises,5,5.0,2.0,0.0,0.0,1.0,6.0,0.0,8.0,0.0,0.6793878685301289
SoLo Funds,2,4.0,1.0,1.0,0.0,0.0,8.0,0.0,7.0,0.0,0.3993450740785112
ABCash Technologies,1,3.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,-0.05315777279079064
Fractal Labs,2,3.0,1.0,1.0,0.0,0.0,3.0,0.0,18.0,0.0,0.16513329297989404
Wopu Wulian,3,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5465073832462255
Payaca,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7511821773469485
KiWi,2,2.0,1.0,1.0,1.0,0.0,7.0,0.0,3.0,0.0,0.9754645135289132
Yoyo Wallet,3,6.0,4.0,0.0,1.0,1.0,9.0,0.0,26.0,1.0,0.7217762944897514
Nebeus,1,5.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,-0.11375313342109945
Corvus Insurance,4,3.0,3.0,0.0,0.0,0.0,1.0,0.0,13.0,1.0,0.9862753325691488
Remitware Payments (REMITR),2,4.0,1.0,1.0,1.0,0.0,12.0,0.0,4.0,0.0,-0.6088866858817842
Compound,2,2.0,2.0,0.0,1.0,0.0,10.0,0.0,7.0,3.0,0.672859645483069
Monetise,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.8081963244838738
Armoney.com,2,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5248462200575229
Huisuanzhang,3,6.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.7157943737905785
Covercy,2,6.0,1.0,0.0,1.0,0.0,4.0,0.0,5.0,0.0,0.7956956693119055
Kwanji,2,4.0,1.0,0.0,1.0,1.0,6.0,0.0,4.0,0.0,0.2592480073476111
Coin Metrics,2,2.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,1.0350764694299
Sindeo,3,4.0,2.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.7186194294161732
Neighborly,2,6.0,2.0,1.0,0.0,0.0,9.0,0.0,25.0,0.0,0.781859267385315
Destácame,4,5.0,2.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.7504282616458703
Vaultoro,1,4.0,1.0,1.0,1.0,0.0,4.0,0.0,4.0,0.0,0.7082723955354727
Payveris,2,4.0,5.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.22393832565453886
Extend,3,2.0,2.0,1.0,1.0,0.0,4.0,0.0,4.0,0.0,1.1428571428571426
Juniper Square,4,4.0,4.0,0.0,0.0,0.0,5.0,0.0,9.0,2.0,1.042344240161447
FinAccel,2,5.0,4.0,1.0,0.0,0.0,9.0,0.0,6.0,0.0,0.7987220447284343
ZipLoan,1,6.0,3.0,0.0,0.0,0.0,6.0,0.0,3.0,1.0,0.859200173200437
Ubiregi,2,5.0,1.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,0.6633177014011363
GlobeSherpa,2,5.0,3.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,0.8476354536123031
Trulioo,4,8.0,4.0,0.0,0.0,0.0,2.0,0.0,34.0,3.0,0.26615642403126755
Cozy,2,4.0,3.0,0.0,0.0,1.0,6.0,0.0,10.0,1.0,0.5720729822095548
Conekta,4,7.0,3.0,0.0,1.0,0.0,7.0,0.0,7.0,0.0,0.8236354671411309
CRiskCo,1,2.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,0.0,-0.9983603827627764
Billon Group,3,7.0,2.0,0.0,0.0,0.0,1.0,0.0,14.0,2.0,-0.16099975962924
Cleo,3,5.0,3.0,0.0,0.0,0.0,14.0,0.0,7.0,0.0,1.3451949957043554
Finatext,1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.8116295041555628
Lore,2,5.0,3.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,-0.7242033561490437
TuTasa,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8513793905349365
Earnin,4,4.0,4.0,0.0,1.0,0.0,3.0,0.0,15.0,5.0,0.8325664996403463
Avanti Commerce,2,2.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,-0.42208045083193774
Exabel,2,4.0,1.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0,1.0276613276218218
Samunnati,5,8.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,-0.08757815179303728
SPARQ,2,2.0,2.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,0.06114558925232475
ReceiptHero,1,3.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.8169238575196796
Coinalytics Co.,1,3.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.1140819964349369
Lydia,4,6.0,3.0,0.0,1.0,1.0,0.0,0.0,11.0,2.0,0.6381836559438967
LeaseQ,2,4.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.6435386935537081
Parkkolay,1,5.0,1.0,0.0,1.0,0.0,6.0,0.0,2.0,0.0,1.2058266538835782
Cadence,2,3.0,1.0,1.0,0.0,0.0,18.0,0.0,14.0,0.0,-1.0046745433150863
Omise,5,8.0,4.0,0.0,1.0,0.0,1.0,0.0,13.0,0.0,1.21474336611175
Indifi Technologies,2,4.0,4.0,1.0,1.0,0.0,8.0,0.0,7.0,0.0,0.2582523360097666
Meteo Protect,2,3.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.030912161754637093
LendUp,4,9.0,4.0,0.0,0.0,0.0,15.0,0.0,31.0,3.0,0.5491241424299989
Osper,2,2.0,2.0,1.0,0.0,0.0,6.0,0.0,12.0,1.0,1.5664924821459156
Bitwage,1,3.0,1.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,-1.6931201068884874
Advanced Blockchain,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-0.32568655577510724
Paystack,2,5.0,2.0,0.0,1.0,0.0,16.0,0.0,6.0,2.0,0.017792481146184185
Motormax,2,2.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.08063605721934622
Curve,5,7.0,3.0,1.0,1.0,0.0,10.0,0.0,28.0,0.0,0.7422870002960505
