company_name,status,num_funding_rounds,total_funding_usd,founded_on,employee_count,cat_pca_0,cat_pca_1,cat_pca_2,cat_pca_3,cat_pca_4,fd_rd_latest_investment,fd_rd_investment_type_series_unknown,fd_rd_investment_type_grant,fd_rd_investment_type_debt_financing,fd_rd_investment_type_pre_seed,fd_rd_investment_type_post_ipo_equity,fd_rd_investment_type_convertible_note,fd_rd_investment_type_equity_crowdfunding,fd_rd_investment_type_private_equity,fd_rd_investment_type_undisclosed,fd_rd_investment_type_post_ipo_debt,fd_rd_investment_type_corporate_round,fd_rd_investment_type_product_crowdfunding,fd_rd_investment_type_non_equity_assistance,fd_rd_investment_type_initial_coin_offering,fd_rd_investment_type_secondary_market,fd_rd_investment_type_post_ipo_secondary,fd_rd_num_invested_by_top_100,event_count,job_duration,gender_male,gender_female,degree_type,subject_Business,subject_STEM,subject_Arts_SoSc,num_exec,first_fund_raised,first_fund_post_money,first_fund_investor_count,has_parent,continent_NA,continent_EU,continent_AS,continent_SA,continent_AF,continent_OC,country_code_USA,country_code_GBR,country_code_IND,country_code_CHN,country_code_CAN,country_code_SGP,country_code_AUS,country_code_DEU,country_code_BRA,country_code_CHE,country_code_ESP,country_code_FRA,country_code_NLD,country_code_HKG,country_code_ISR,country_code_KOR,country_code_SWE,country_code_JPN,country_code_MEX,country_code_IDN,city_London,city_New York,city_San Francisco,city_Singapore,city_Toronto,city_Beijing,city_Mumbai,city_Los Angeles,city_Chicago,city_Sydney,city_Paris,city_São Paulo,city_Tokyo,city_Berlin,city_Boston,city_Stockholm,city_Shanghai,city_Tel Aviv,city_Amsterdam,city_Madrid,status_operating,status_exited,status_closed,has_acquisitions,has_ipo,org_uuid,average_change_in_funds,average_momentum,latest_momentum
Mycelium,operating,3.0,11500000.0,9.0822,11-50,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.989,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3000000.0,53000000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,c5a10acf-4088-42b9-b1e4-347297941116,0.25339366515837103,0.16224017341480526,0.12288031457360525
WoraPay,operating,4.0,994298.0,8.4986,1-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,48.8603,1.0,0.0,0.625,0.125,0.375,0.0,8.0,554664.0,0.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,fce1369e-fc5a-b5ba-96a3-a7d2cb514210,-0.16596416168577058,-0.16596416168577058,-0.16596416168577058
Thought Machine,operating,3.0,148631010.0,7.0795,251-500,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,67.5315,0.8823529411764706,0.1176470588235294,0.4117647058823529,0.17647058823529413,0.17647058823529413,0.0,17.0,0.0,0.0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3004fcd1-528c-4a3c-a8b9-87383bd46d70,1.3640355400935509,0.7791372251633925,0.7791372251633925
Motif,acquired,6.0,126500000.0,10.6685,51-100,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,134.0247,0.8181818181818182,0.18181818181818185,0.8181818181818182,0.3181818181818182,0.4090909090909091,0.0,22.0,500000.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5f84c88b-2c2d-680a-add6-54d53939c1e0,0.6916239316239317,1.7581301640548574,6.712842888963465
Welltrado,operating,3.0,3021474.0,5.5836,11-50,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9973,1.0,0.0,1.3333333333333333,0.6666666666666666,0.0,0.0,3.0,3021474.0,0.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0a6dbffc-34f0-3d22-6e2e-0e46820244d5,1.9715714912655211,1.5781409519455067,1.5781409519455067
CredoLab,operating,7.0,10050000.0,5.0795,11-50,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0137,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,6.0,250000.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0bbff458-b620-4f66-a12e-963f9dd70d5b,0.6924603174603174,0.5145152935092829,0.8385648344025033
Grassroots Unwired,operating,4.0,700000.0,11.0822,11-50,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9781,1.0,0.0,0.5,0.0,0.5,0.0,4.0,700000.0,0.0,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,e1f8048f-589d-03b9-a090-7b79a5303166,-1.4285714285714286,-0.7142857142857143,-0.7142857142857143
investFeed,operating,4.0,4250000.0,6.6658,11-50,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.2356,1.0,0.0,0.75,0.0,0.75,0.0,4.0,250000.0,2250000.0,15.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b57f8433-28db-b314-ac6f-7419b1e6345d,1.7647058823529411,1.1753735729005867,1.1753735729005867
Pathao,operating,5.0,12825000.0,5.3096,1001-5000,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.9808,1.0,0.0,0.6470588235294118,0.29411764705882354,0.1176470588235294,0.0,17.0,825000.0,0.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,671a0867-f0d9-6f89-1810-946405c415cb,1.0825958702064895,1.7602862647752875,0.8318584070796456
PayBox,operating,3.0,1100000.0,7.0575,251-500,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7479,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,3.0,1100000.0,0.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,354661d3-4f23-f37c-8134-53ebe2adc8ac,1.6363636363636365,1.0879354008135345,1.0879354008135345
iSagha,operating,2.0,38000.0,2.8658,1-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38000.0,3010000.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,59d43be4-75bb-479c-aa1b-2d558d3208da,-0.9473684210526316,-1.8793263659048425,-1.8793263659048425
Nethone,operating,4.0,3903400.0,4.663,51-100,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,22.4959,1.0,0.0,0.5,0.6666666666666666,0.16666666666666666,0.0,6.0,1000000.0,0.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,609938dc-11e4-44d9-bbf0-f2c2409ca01f,-0.9752523441102628,-0.7806390331467724,-0.7806390331467724
Skippr Cash Flow,operating,3.0,15240321.0,5.5836,1-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2521,1.0,0.0,1.0,1.0,0.0,0.0,1.0,240320.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,fd843eba-dda2-7df0-7fec-a6a75b855f69,0.8784515379367831,0.4568993772536943,-0.21411894940916518
Harvest Returns,operating,3.0,205000.0,4.3288,1-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.989,1.0,0.0,0.0,0.0,0.0,0.0,2.0,205000.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,924b2a75-b001-3b1c-d013-1b369bcc6a8e,-0.04878048780487805,-0.06498000240426008,-0.06498000240426008
MILI,operating,2.0,6100000.0,8.9973,11-50,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0055,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1100000.0,6200000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,f1b705e0-8f9a-08ca-c212-770043922b52,1.278688524590164,2.564557811051277,2.5645578110512774
Mineful,operating,3.0,645000.0,2.9918,11-50,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9836,1.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0,50000.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4d7c2fca-ca48-47ce-ad33-3891bff185f8,0.9957983193277312,3.972288946271352,4.011231448054555
Samlino.dk,operating,3.0,20402094.0,7.1644,1-10,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9836,1.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,3.0,200000.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,f5c1317c-6f08-baf9-8afc-ad86639be6ca,1.615534128953827,1.8941765367964551,2.2281639928698747
Become,operating,3.0,15200000.0,4.3288,11-50,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.1562,1.0,0.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.0,9.0,2700000.0,0.0,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2624756d-303b-4af6-83ae-3d5a7edb7a11,1.2894736842105263,0.8573058202317174,0.8573058202317174
FutureAdvisor,acquired,5.0,21500000.0,11.0822,11-50,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80.526,0.9333333333333332,0.06666666666666668,1.0,0.2,0.6666666666666666,0.2,15.0,1000000.0,0.0,9.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,149480ab-81d9-34ba-2e19-efb40d2da65d,1.178861788617886,0.5592539863555939,0.5324388360887041
EQDerivatives,operating,2.0,1095000.0,7.0795,11-50,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.989,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1095000.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cb24e6cf-e705-46b8-9d6a-ea65ef0feb79,0.7397260273972602,0.15562040379460185,0.15562040379460185
Chored,operating,3.0,273845.0,6.5836,1-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.5,0.0,0.0,0.5,2.0,273846.0,1981282.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,238e6e20-ee01-e942-302f-95e49b1a6815,-1.639417774953806,-0.6554262883116004,-0.6554262883116004
imortgage2u,operating,3.0,824371.0,4.0877,11-50,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2192,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,7.0,400371.0,7165344.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,a2761d41-62d2-46ea-9779-c3f5241d344c,0.057326131074479814,0.025454522922818613,0.025454522922818613
Ubiregi,operating,5.0,2978533.0,10.8438,11-50,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.4932,1.0,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,9.0,129284.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,d41dc60e-859c-bbbe-349a-7234e7860035,1.8263789590378887,0.6633177014011363,0.6633177014011363
Clipper Advisor,operating,3.0,4000000.0,6.0795,11-50,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8356,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1500000.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,63501ccb-d7b5-0d6f-38f4-d9af553d1b09,0.7619047619047619,0.6748789410568181,0.6666666666666666
BUTTON Wallet,operating,5.0,600000.0,3.1068,1-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.2027,0.8,0.2,0.8,0.4,0.2,0.0,5.0,600000.0,19700000.0,6.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,a0c85e3c-f5c4-41ca-9012-d373b02ae802,0.2111111111111111,1.6000462629047263,7.140023800079334
IDX Insights,operating,2.0,2400000.0,7.0795,1-10,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2521,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000.0,6000000.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3c2e34f2-45dd-4b42-8fb0-c09487915a06,0.3333333333333333,0.22161647053609024,0.22161647053609024
Monito,operating,5.0,3924813.0,7.9205,1-10,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34.7452,1.0,0.0,0.4,0.2,0.0,0.2,5.0,894089.0,0.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,57b7093d-21a6-eb03-cf4b-e6c6c81aa4a3,0.8644581518705762,0.609786427710199,1.2570097401639302
CredFIC,operating,7.0,6305802.0,4.0767,51-100,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.8822,0.5,0.5,0.0,0.0,0.0,0.0,2.0,1500000.0,7000000.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7fba291e-904e-484a-bb90-fd27c5cfb39c,0.845304796431329,1.4863569971724109,3.3976436554189005
SmartPath,operating,3.0,4394998.0,11.0822,11-50,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.589,1.0,0.0,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.0,6.0,120000.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7f33081d-44c1-da7c-2dfe-d5575bbe27bd,0.6517351313330961,0.2163171011052098,0.7323249956145654
Tribal Credit,operating,4.0,9100000.0,5.0795,11-50,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0384,0.9444444444444444,0.05555555555555555,1.3333333333333333,0.7222222222222222,0.2777777777777778,0.2222222222222222,18.0,9100000.0,0.0,20.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3840654e-036f-cd67-9dc3-a17af3e364c6,0.5769662436329103,1.9342355743707988,-0.06687059722130378
SALIDO,acquired,3.0,16000000.0,9.0822,11-50,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.4164,0.9,0.1,0.2,0.1,0.1,0.0,10.0,4000000.0,0.0,12.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,f7ca4820-4608-93ca-bc91-2e60344a221e,0.7142857142857143,0.40865364968574536,0.0
Bumped,operating,4.0,35000000.0,3.9151,11-50,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.9205,0.8,0.2,0.6,0.4,0.0,0.2,10.0,2500000.0,0.0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7a83806e-8862-459b-b9a0-903bda5e759d,-0.24,-0.09573576927679604,-0.09573576927679604
e-BIT Inc,operating,2.0,525000.0,7.1562,1-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0027,1.0,0.0,1.0,0.0,1.0,0.0,1.0,525000.0,12525000.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5e2249b5-d68e-735d-8af1-2acf6affd78d,1.619047619047619,2.164502164502164,2.164502164502164
Wevat,operating,4.0,4377656.0,4.6301,11-50,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9205,1.0,0.0,0.25,0.0,1.25,0.0,4.0,3179561.0,0.0,12.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32d2ea81-5b21-6e43-d184-99dd30201a18,0.16409435565795896,0.10727839662153278,-0.1937680785779411
Digital Claim,operating,2.0,650000.0,3.8301,1-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.5068,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,3.0,650000.0,0.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b1c0c692-261a-4a79-bdc4-f3cbe9ce332c,1.0769230769230769,4.3197877132895215,4.319787713289521
Piictu,acquired,3.0,1730000.0,9.9973,1-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.2493,1.0,0.0,0.9090909090909092,0.3636363636363637,0.4545454545454545,0.09090909090909093,11.0,1730000.0,0.0,10.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,de47b17f-fa39-d202-071a-c16252ac392a,0.31213872832369943,0.41579689399720177,0.41579689399720177
Trill A.I.,closed,4.0,2789989.0,7.0795,11-50,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5068,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2419989.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9c0750c0-1389-4ae6-9713-90e6bf15a096,0.2846067164342719,-1.1230923924852472,0.745369392648173
Balko,operating,2.0,1150000.0,1.9644,11-50,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.811,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1150000.0,0.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,cfaff78a-36b6-4bbc-b38d-99784a157c1d,1.4782608695652173,1.9621195507900413,1.9621195507900413
AKUR8,operating,2.0,11515607.0,2.5808,11-50,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.274,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,6.0,2569493.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27ae6e8e-08c9-4549-9187-4c3eadf9c851,1.1074745777621622,0.7376279324378326,0.7376279324378326
